scode,scount,ssum,spercent,sdate
430406,67,0,0.0000,2013/1/3 0:00:00
430407,74,0,0.0000,2013/1/3 0:00:00
430408,72,0,0.0000,2013/1/3 0:00:00
430412,92,0,0.0000,2013/1/3 0:00:00
430421,1492,0,0.0000,2013/1/3 0:00:00
430422,1524,0,0.0000,2013/1/3 0:00:00
430423,632,0,0.0000,2013/1/3 0:00:00
430424,1170,0,0.0000,2013/1/3 0:00:00
430426,1080,0,0.0000,2013/1/3 0:00:00
430481,1688,0,0.0000,2013/1/3 0:00:00
430482,1226,0,0.0000,2013/1/3 0:00:00
430502,66,0,0.0000,2013/1/3 0:00:00
430503,98,0,0.0000,2013/1/3 0:00:00
430511,66,0,0.0000,2013/1/3 0:00:00
430521,1067,0,0.0000,2013/1/3 0:00:00
430522,1100,0,0.0000,2013/1/3 0:00:00
430523,1325,0,0.0000,2013/1/3 0:00:00
430524,1712,0,0.0000,2013/1/3 0:00:00
430525,1303,0,0.0000,2013/1/3 0:00:00
430527,1743,0,0.0000,2013/1/3 0:00:00
430528,1634,0,0.0000,2013/1/3 0:00:00
430529,1597,0,0.0000,2013/1/3 0:00:00
430581,924,0,0.0000,2013/1/3 0:00:00
430602,286,0,0.0000,2013/1/3 0:00:00
430603,220,0,0.0000,2013/1/3 0:00:00
430611,369,0,0.0000,2013/1/3 0:00:00
430621,1573,0,0.0000,2013/1/3 0:00:00
430623,899,0,0.0000,2013/1/3 0:00:00
430624,879,0,0.0000,2013/1/3 0:00:00
430626,2396,0,0.0000,2013/1/3 0:00:00
430681,1004,0,0.0000,2013/1/3 0:00:00
430682,1071,0,0.0000,2013/1/3 0:00:00
430702,70,0,0.0000,2013/1/3 0:00:00
430703,1610,0,0.0000,2013/1/3 0:00:00
430721,628,0,0.0000,2013/1/3 0:00:00
430722,1265,0,0.0000,2013/1/3 0:00:00
430723,1348,0,0.0000,2013/1/3 0:00:00
430724,707,0,0.0000,2013/1/3 0:00:00
430725,2701,0,0.0000,2013/1/3 0:00:00
430726,2542,0,0.0000,2013/1/3 0:00:00
430781,409,0,0.0000,2013/1/3 0:00:00
430802,1145,0,0.0000,2013/1/3 0:00:00
430811,329,0,0.0000,2013/1/3 0:00:00
430821,2077,0,0.0000,2013/1/3 0:00:00
430822,2209,0,0.0000,2013/1/3 0:00:00
430902,248,0,0.0000,2013/1/3 0:00:00
430903,891,0,0.0000,2013/1/3 0:00:00
430921,860,0,0.0000,2013/1/3 0:00:00
430922,1220,0,0.0000,2013/1/3 0:00:00
430923,3148,0,0.0000,2013/1/3 0:00:00
430981,1237,0,0.0000,2013/1/3 0:00:00
431002,174,0,0.0000,2013/1/3 0:00:00
431003,1023,0,0.0000,2013/1/3 0:00:00
431021,1768,0,0.0000,2013/1/3 0:00:00
431022,1284,0,0.0000,2013/1/3 0:00:00
431023,1212,0,0.0000,2013/1/3 0:00:00
431024,453,0,0.0000,2013/1/3 0:00:00
431025,812,0,0.0000,2013/1/3 0:00:00
431026,1533,0,0.0000,2013/1/3 0:00:00
431027,956,0,0.0000,2013/1/3 0:00:00
431028,788,0,0.0000,2013/1/3 0:00:00
431081,1718,0,0.0000,2013/1/3 0:00:00
431102,1258,0,0.0000,2013/1/3 0:00:00
431103,777,0,0.0000,2013/1/3 0:00:00
431121,1465,0,0.0000,2013/1/3 0:00:00
431122,1383,0,0.0000,2013/1/3 0:00:00
431123,964,0,0.0000,2013/1/3 0:00:00
431124,1559,0,0.0000,2013/1/3 0:00:00
431125,911,0,0.0000,2013/1/3 0:00:00
431126,1492,0,0.0000,2013/1/3 0:00:00
431127,1076,0,0.0000,2013/1/3 0:00:00
431128,610,0,0.0000,2013/1/3 0:00:00
431129,1997,0,0.0000,2013/1/3 0:00:00
431202,550,0,0.0000,2013/1/3 0:00:00
431221,843,0,0.0000,2013/1/3 0:00:00
431222,3582,0,0.0000,2013/1/3 0:00:00
431223,1219,0,0.0000,2013/1/3 0:00:00
431224,2122,0,0.0000,2013/1/3 0:00:00
431225,1386,0,0.0000,2013/1/3 0:00:00
431226,965,0,0.0000,2013/1/3 0:00:00
431227,845,0,0.0000,2013/1/3 0:00:00
431228,1191,0,0.0000,2013/1/3 0:00:00
431229,1290,0,0.0000,2013/1/3 0:00:00
431230,1437,0,0.0000,2013/1/3 0:00:00
431281,1422,0,0.0000,2013/1/3 0:00:00
431302,199,0,0.0000,2013/1/3 0:00:00
431321,1013,0,0.0000,2013/1/3 0:00:00
431322,2220,0,0.0000,2013/1/3 0:00:00
431381,252,0,0.0000,2013/1/3 0:00:00
431382,1193,0,0.0000,2013/1/3 0:00:00
433101,679,0,0.0000,2013/1/3 0:00:00
433122,990,0,0.0000,2013/1/3 0:00:00
433123,968,0,0.0000,2013/1/3 0:00:00
433124,596,0,0.0000,2013/1/3 0:00:00
433125,1104,0,0.0000,2013/1/3 0:00:00
433126,776,0,0.0000,2013/1/3 0:00:00
433127,2168,0,0.0000,2013/1/3 0:00:00
433130,1716,0,0.0000,2013/1/3 0:00:00
440103,46,0,0.0000,2013/1/3 0:00:00
440104,15,0,0.0000,2013/1/3 0:00:00
440105,58,0,0.0000,2013/1/3 0:00:00
440106,139,0,0.0000,2013/1/3 0:00:00
440111,389,0,0.0000,2013/1/3 0:00:00
440112,56,0,0.0000,2013/1/3 0:00:00
440113,481,0,0.0000,2013/1/3 0:00:00
440114,560,0,0.0000,2013/1/3 0:00:00
440115,87,0,0.0000,2013/1/3 0:00:00
440116,133,0,0.0000,2013/1/3 0:00:00
440183,968,0,0.0000,2013/1/3 0:00:00
440184,1120,0,0.0000,2013/1/3 0:00:00
440203,109,0,0.0000,2013/1/3 0:00:00
440204,78,0,0.0000,2013/1/3 0:00:00
440205,1480,0,0.0000,2013/1/3 0:00:00
440222,1437,0,0.0000,2013/1/3 0:00:00
440224,1364,0,0.0000,2013/1/3 0:00:00
440229,1301,0,0.0000,2013/1/3 0:00:00
440232,1257,0,0.0000,2013/1/3 0:00:00
440233,1099,0,0.0000,2013/1/3 0:00:00
440281,1332,0,0.0000,2013/1/3 0:00:00
440282,1273,0,0.0000,2013/1/3 0:00:00
440303,34,0,0.0000,2013/1/3 0:00:00
440304,47,0,0.0000,2013/1/3 0:00:00
440305,73,0,0.0000,2013/1/3 0:00:00
440306,515,0,0.0000,2013/1/3 0:00:00
440307,562,1,0.1779,2013/1/3 0:00:00
440308,41,0,0.0000,2013/1/3 0:00:00
440402,237,0,0.0000,2013/1/3 0:00:00
440403,461,0,0.0000,2013/1/3 0:00:00
440404,155,5,3.2258,2013/1/3 0:00:00
440507,19,0,0.0000,2013/1/3 0:00:00
440511,103,0,0.0000,2013/1/3 0:00:00
440512,98,1,1.0204,2013/1/3 0:00:00
440513,511,0,0.0000,2013/1/3 0:00:00
440514,159,0,0.0000,2013/1/3 0:00:00
440515,324,0,0.0000,2013/1/3 0:00:00
440523,69,13,18.8406,2013/1/3 0:00:00
440604,54,0,0.0000,2013/1/3 0:00:00
440605,686,0,0.0000,2013/1/3 0:00:00
440606,431,0,0.0000,2013/1/3 0:00:00
440607,577,0,0.0000,2013/1/3 0:00:00
440608,550,0,0.0000,2013/1/3 0:00:00
440703,24,0,0.0000,2013/1/3 0:00:00
440704,49,0,0.0000,2013/1/3 0:00:00
440705,1051,0,0.0000,2013/1/3 0:00:00
440781,1955,0,0.0000,2013/1/3 0:00:00
440783,962,0,0.0000,2013/1/3 0:00:00
440784,712,0,0.0000,2013/1/3 0:00:00
440785,1010,0,0.0000,2013/1/3 0:00:00
440802,37,0,0.0000,2013/1/3 0:00:00
440803,28,0,0.0000,2013/1/3 0:00:00
440804,275,0,0.0000,2013/1/3 0:00:00
440811,509,0,0.0000,2013/1/3 0:00:00
440823,1074,0,0.0000,2013/1/3 0:00:00
440825,1076,0,0.0000,2013/1/3 0:00:00
440881,1511,0,0.0000,2013/1/3 0:00:00
440882,1938,0,0.0000,2013/1/3 0:00:00
440883,556,0,0.0000,2013/1/3 0:00:00
440902,449,0,0.0000,2013/1/3 0:00:00
440903,286,0,0.0000,2013/1/3 0:00:00
440923,816,0,0.0000,2013/1/3 0:00:00
440981,1892,0,0.0000,2013/1/3 0:00:00
440982,1099,0,0.0000,2013/1/3 0:00:00
440983,1629,0,0.0000,2013/1/3 0:00:00
441202,115,0,0.0000,2013/1/3 0:00:00
441203,312,0,0.0000,2013/1/3 0:00:00
441223,1416,0,0.0000,2013/1/3 0:00:00
441224,2043,0,0.0000,2013/1/3 0:00:00
441225,1328,0,0.0000,2013/1/3 0:00:00
441226,1111,0,0.0000,2013/1/3 0:00:00
441283,1348,0,0.0000,2013/1/3 0:00:00
441284,817,0,0.0000,2013/1/3 0:00:00
441302,270,0,0.0000,2013/1/3 0:00:00
441303,1303,1,0.0767,2013/1/3 0:00:00
441322,1758,0,0.0000,2013/1/3 0:00:00
441323,2121,8,0.3772,2013/1/3 0:00:00
441324,1308,0,0.0000,2013/1/3 0:00:00
441402,291,0,0.0000,2013/1/3 0:00:00
441421,1451,0,0.0000,2013/1/3 0:00:00
441422,1348,0,0.0000,2013/1/3 0:00:00
441423,1570,0,0.0000,2013/1/3 0:00:00
441424,1984,0,0.0000,2013/1/3 0:00:00
441426,751,0,0.0000,2013/1/3 0:00:00
441427,559,0,0.0000,2013/1/3 0:00:00
441481,1089,0,0.0000,2013/1/3 0:00:00
441502,241,2,0.8299,2013/1/3 0:00:00
441521,1153,0,0.0000,2013/1/3 0:00:00
441523,622,0,0.0000,2013/1/3 0:00:00
441581,1127,0,0.0000,2013/1/3 0:00:00
441602,336,0,0.0000,2013/1/3 0:00:00
441621,2056,0,0.0000,2013/1/3 0:00:00
441622,1861,0,0.0000,2013/1/3 0:00:00
441623,1224,0,0.0000,2013/1/3 0:00:00
441624,1222,0,0.0000,2013/1/3 0:00:00
441625,2238,0,0.0000,2013/1/3 0:00:00
441702,512,0,0.0000,2013/1/3 0:00:00
441721,813,0,0.0000,2013/1/3 0:00:00
441723,932,0,0.0000,2013/1/3 0:00:00
441780,2357,0,0.0000,2013/1/3 0:00:00
441802,665,0,0.0000,2013/1/3 0:00:00
441821,834,0,0.0000,2013/1/3 0:00:00
441823,1926,0,0.0000,2013/1/3 0:00:00
441825,598,0,0.0000,2013/1/3 0:00:00
441826,648,0,0.0000,2013/1/3 0:00:00
441827,1554,0,0.0000,2013/1/3 0:00:00
441881,3360,0,0.0000,2013/1/3 0:00:00
441882,1574,0,0.0000,2013/1/3 0:00:00
441900,1357,0,0.0000,2013/1/3 0:00:00
442000,1024,0,0.0000,2013/1/3 0:00:00
445102,144,0,0.0000,2013/1/3 0:00:00
445121,705,0,0.0000,2013/1/3 0:00:00
445122,921,0,0.0000,2013/1/3 0:00:00
445202,179,0,0.0000,2013/1/3 0:00:00
445221,466,0,0.0000,2013/1/3 0:00:00
445222,741,0,0.0000,2013/1/3 0:00:00
445224,1045,0,0.0000,2013/1/3 0:00:00
445281,895,0,0.0000,2013/1/3 0:00:00
445302,392,0,0.0000,2013/1/3 0:00:00
445321,822,0,0.0000,2013/1/3 0:00:00
445322,998,0,0.0000,2013/1/3 0:00:00
445323,788,0,0.0000,2013/1/3 0:00:00
445381,1281,0,0.0000,2013/1/3 0:00:00
450102,409,0,0.0000,2013/1/3 0:00:00
450103,761,0,0.0000,2013/1/3 0:00:00
450105,559,0,0.0000,2013/1/3 0:00:00
450107,812,0,0.0000,2013/1/3 0:00:00
450108,386,0,0.0000,2013/1/3 0:00:00
450109,801,0,0.0000,2013/1/3 0:00:00
450122,1980,0,0.0000,2013/1/3 0:00:00
450123,1211,0,0.0000,2013/1/3 0:00:00
450124,1238,0,0.0000,2013/1/3 0:00:00
450125,1161,0,0.0000,2013/1/3 0:00:00
450126,1320,0,0.0000,2013/1/3 0:00:00
450127,1900,0,0.0000,2013/1/3 0:00:00
450202,271,0,0.0000,2013/1/3 0:00:00
450203,63,0,0.0000,2013/1/3 0:00:00
450204,119,0,0.0000,2013/1/3 0:00:00
450205,221,0,0.0000,2013/1/3 0:00:00
450221,1345,0,0.0000,2013/1/3 0:00:00
450222,1172,0,0.0000,2013/1/3 0:00:00
450223,1672,0,0.0000,2013/1/3 0:00:00
450224,1583,0,0.0000,2013/1/3 0:00:00
450225,2785,0,0.0000,2013/1/3 0:00:00
450226,1550,0,0.0000,2013/1/3 0:00:00
450302,24,0,0.0000,2013/1/3 0:00:00
450303,64,0,0.0000,2013/1/3 0:00:00
450304,32,0,0.0000,2013/1/3 0:00:00
450305,58,0,0.0000,2013/1/3 0:00:00
450311,184,0,0.0000,2013/1/3 0:00:00
450321,835,0,0.0000,2013/1/3 0:00:00
450322,1185,0,0.0000,2013/1/3 0:00:00
450323,1216,0,0.0000,2013/1/3 0:00:00
450324,2230,0,0.0000,2013/1/3 0:00:00
450325,1359,0,0.0000,2013/1/3 0:00:00
450326,1683,0,0.0000,2013/1/3 0:00:00
450327,1134,0,0.0000,2013/1/3 0:00:00
450328,1520,0,0.0000,2013/1/3 0:00:00
450329,1219,0,0.0000,2013/1/3 0:00:00
450330,1125,0,0.0000,2013/1/3 0:00:00
450331,1034,0,0.0000,2013/1/3 0:00:00
450332,1270,0,0.0000,2013/1/3 0:00:00
450403,290,0,0.0000,2013/1/3 0:00:00
450404,267,0,0.0000,2013/1/3 0:00:00
450405,315,0,0.0000,2013/1/3 0:00:00
450421,1977,0,0.0000,2013/1/3 0:00:00
450422,2088,0,0.0000,2013/1/3 0:00:00
450423,739,0,0.0000,2013/1/3 0:00:00
450481,1879,0,0.0000,2013/1/3 0:00:00
450502,28,0,0.0000,2013/1/3 0:00:00
450503,281,0,0.0000,2013/1/3 0:00:00
450512,259,0,0.0000,2013/1/3 0:00:00
450521,1598,0,0.0000,2013/1/3 0:00:00
450602,96,0,0.0000,2013/1/3 0:00:00
450603,1544,0,0.0000,2013/1/3 0:00:00
450621,1626,0,0.0000,2013/1/3 0:00:00
450681,397,0,0.0000,2013/1/3 0:00:00
450702,1221,0,0.0000,2013/1/3 0:00:00
450703,1381,0,0.0000,2013/1/3 0:00:00
450721,2115,0,0.0000,2013/1/3 0:00:00
450722,1503,0,0.0000,2013/1/3 0:00:00
450802,557,0,0.0000,2013/1/3 0:00:00
450803,571,0,0.0000,2013/1/3 0:00:00
450804,804,0,0.0000,2013/1/3 0:00:00
450821,1830,0,0.0000,2013/1/3 0:00:00
450881,2348,0,0.0000,2013/1/3 0:00:00
450902,698,0,0.0000,2013/1/3 0:00:00
450921,1412,0,0.0000,2013/1/3 0:00:00
450922,985,0,0.0000,2013/1/3 0:00:00
450923,2274,0,0.0000,2013/1/3 0:00:00
450924,897,0,0.0000,2013/1/3 0:00:00
450981,1566,0,0.0000,2013/1/3 0:00:00
451002,2181,0,0.0000,2013/1/3 0:00:00
451021,1351,0,0.0000,2013/1/3 0:00:00
451022,1538,0,0.0000,2013/1/3 0:00:00
451023,1433,0,0.0000,2013/1/3 0:00:00
451024,1440,0,0.0000,2013/1/3 0:00:00
451025,1999,0,0.0000,2013/1/3 0:00:00
451026,1346,0,0.0000,2013/1/3 0:00:00
451027,1102,0,0.0000,2013/1/3 0:00:00
451028,1630,0,0.0000,2013/1/3 0:00:00
451029,3376,0,0.0000,2013/1/3 0:00:00
451030,1741,0,0.0000,2013/1/3 0:00:00
451031,2203,0,0.0000,2013/1/3 0:00:00
451102,2986,0,0.0000,2013/1/3 0:00:00
451121,1839,0,0.0000,2013/1/3 0:00:00
451122,1111,0,0.0000,2013/1/3 0:00:00
451123,812,0,0.0000,2013/1/3 0:00:00
451202,1393,0,0.0000,2013/1/3 0:00:00
451221,2287,0,0.0000,2013/1/3 0:00:00
451222,1924,0,0.0000,2013/1/3 0:00:00
451223,1035,0,0.0000,2013/1/3 0:00:00
451224,1311,0,0.0000,2013/1/3 0:00:00
451225,1500,0,0.0000,2013/1/3 0:00:00
451226,2812,0,0.0000,2013/1/3 0:00:00
451227,1129,0,0.0000,2013/1/3 0:00:00
451228,2178,0,0.0000,2013/1/3 0:00:00
451229,1553,0,0.0000,2013/1/3 0:00:00
451281,2150,0,0.0000,2013/1/3 0:00:00
451302,2621,0,0.0000,2013/1/3 0:00:00
451321,1623,0,0.0000,2013/1/3 0:00:00
451322,1192,0,0.0000,2013/1/3 0:00:00
451323,1020,0,0.0000,2013/1/3 0:00:00
451324,1437,0,0.0000,2013/1/3 0:00:00
451381,231,0,0.0000,2013/1/3 0:00:00
451402,1793,0,0.0000,2013/1/3 0:00:00
451421,1593,0,0.0000,2013/1/3 0:00:00
451422,2245,0,0.0000,2013/1/3 0:00:00
451423,1323,0,0.0000,2013/1/3 0:00:00
451424,1662,0,0.0000,2013/1/3 0:00:00
451425,1134,0,0.0000,2013/1/3 0:00:00
451481,373,0,0.0000,2013/1/3 0:00:00
460105,202,0,0.0000,2013/1/3 0:00:00
460106,162,0,0.0000,2013/1/3 0:00:00
460107,582,0,0.0000,2013/1/3 0:00:00
460108,220,0,0.0000,2013/1/3 0:00:00
460200,1118,2,0.1789,2013/1/3 0:00:00
469001,713,0,0.0000,2013/1/3 0:00:00
469002,957,0,0.0000,2013/1/3 0:00:00
469003,1767,0,0.0000,2013/1/3 0:00:00
469005,1380,0,0.0000,2013/1/3 0:00:00
469006,1051,0,0.0000,2013/1/3 0:00:00
469007,1277,25,1.9577,2013/1/3 0:00:00
469021,667,0,0.0000,2013/1/3 0:00:00
469022,709,0,0.0000,2013/1/3 0:00:00
469023,1166,0,0.0000,2013/1/3 0:00:00
469024,750,0,0.0000,2013/1/3 0:00:00
469025,1235,0,0.0000,2013/1/3 0:00:00
469026,913,0,0.0000,2013/1/3 0:00:00
469027,1571,45,2.8644,2013/1/3 0:00:00
469028,681,0,0.0000,2013/1/3 0:00:00
469029,675,0,0.0000,2013/1/3 0:00:00
469030,1412,0,0.0000,2013/1/3 0:00:00
500101,2092,0,0.0000,2013/1/3 0:00:00
500102,1800,0,0.0000,2013/1/3 0:00:00
500103,16,0,0.0000,2013/1/3 0:00:00
500104,31,0,0.0000,2013/1/3 0:00:00
500105,163,0,0.0000,2013/1/3 0:00:00
500106,256,0,0.0000,2013/1/3 0:00:00
500107,345,0,0.0000,2013/1/3 0:00:00
500108,122,0,0.0000,2013/1/3 0:00:00
500109,471,0,0.0000,2013/1/3 0:00:00
500110,1716,0,0.0000,2013/1/3 0:00:00
500111,845,0,0.0000,2013/1/3 0:00:00
500112,913,0,0.0000,2013/1/3 0:00:00
500113,1155,0,0.0000,2013/1/3 0:00:00
500114,1497,0,0.0000,2013/1/3 0:00:00
500115,895,0,0.0000,2013/1/3 0:00:00
500116,1994,0,0.0000,2013/1/3 0:00:00
500117,1405,0,0.0000,2013/1/3 0:00:00
500118,928,0,0.0000,2013/1/3 0:00:00
500119,1616,0,0.0000,2013/1/3 0:00:00
500223,1003,0,0.0000,2013/1/3 0:00:00
500224,831,0,0.0000,2013/1/3 0:00:00
500226,615,0,0.0000,2013/1/3 0:00:00
500227,572,0,0.0000,2013/1/3 0:00:00
500228,1198,0,0.0000,2013/1/3 0:00:00
500229,2065,1,0.0484,2013/1/3 0:00:00
500230,1814,0,0.0000,2013/1/3 0:00:00
500231,941,0,0.0000,2013/1/3 0:00:00
500232,1770,0,0.0000,2013/1/3 0:00:00
500233,1316,0,0.0000,2013/1/3 0:00:00
500234,2469,0,0.0000,2013/1/3 0:00:00
500235,2227,0,0.0000,2013/1/3 0:00:00
500236,2555,0,0.0000,2013/1/3 0:00:00
500237,2034,0,0.0000,2013/1/3 0:00:00
500238,2505,0,0.0000,2013/1/3 0:00:00
500240,1872,0,0.0000,2013/1/3 0:00:00
500241,1530,0,0.0000,2013/1/3 0:00:00
500242,3136,0,0.0000,2013/1/3 0:00:00
500243,2365,1,0.0423,2013/1/3 0:00:00
510104,36,0,0.0000,2013/1/3 0:00:00
510105,32,0,0.0000,2013/1/3 0:00:00
510106,80,0,0.0000,2013/1/3 0:00:00
510107,39,0,0.0000,2013/1/3 0:00:00
510108,90,0,0.0000,2013/1/3 0:00:00
510112,224,0,0.0000,2013/1/3 0:00:00
510113,230,0,0.0000,2013/1/3 0:00:00
510114,388,0,0.0000,2013/1/3 0:00:00
510115,273,0,0.0000,2013/1/3 0:00:00
510121,712,0,0.0000,2013/1/3 0:00:00
510122,525,0,0.0000,2013/1/3 0:00:00
510124,221,0,0.0000,2013/1/3 0:00:00
510129,877,18,2.0525,2013/1/3 0:00:00
510131,265,0,0.0000,2013/1/3 0:00:00
510132,255,0,0.0000,2013/1/3 0:00:00
510181,619,2,0.3231,2013/1/3 0:00:00
510182,806,14,1.7370,2013/1/3 0:00:00
510183,916,0,0.0000,2013/1/3 0:00:00
510184,619,8,1.2924,2013/1/3 0:00:00
510302,217,0,0.0000,2013/1/3 0:00:00
510303,351,0,0.0000,2013/1/3 0:00:00
510304,52,0,0.0000,2013/1/3 0:00:00
510311,161,0,0.0000,2013/1/3 0:00:00
510321,997,0,0.0000,2013/1/3 0:00:00
510322,1004,0,0.0000,2013/1/3 0:00:00
510402,212,0,0.0000,2013/1/3 0:00:00
510403,258,0,0.0000,2013/1/3 0:00:00
510411,546,0,0.0000,2013/1/3 0:00:00
510421,1407,0,0.0000,2013/1/3 0:00:00
510422,1665,0,0.0000,2013/1/3 0:00:00
510502,356,0,0.0000,2013/1/3 0:00:00
510503,661,0,0.0000,2013/1/3 0:00:00
510504,151,0,0.0000,2013/1/3 0:00:00
510521,1082,0,0.0000,2013/1/3 0:00:00
510522,1670,0,0.0000,2013/1/3 0:00:00
510524,1781,0,0.0000,2013/1/3 0:00:00
510525,2354,0,0.0000,2013/1/3 0:00:00
510603,422,0,0.0000,2013/1/3 0:00:00
510623,1531,0,0.0000,2013/1/3 0:00:00
510626,372,0,0.0000,2013/1/3 0:00:00
510681,279,0,0.0000,2013/1/3 0:00:00
510682,675,62,9.1852,2013/1/3 0:00:00
510683,669,28,4.1854,2013/1/3 0:00:00
510703,332,0,0.0000,2013/1/3 0:00:00
510704,734,0,0.0000,2013/1/3 0:00:00
510722,1693,0,0.0000,2013/1/3 0:00:00
510723,1085,0,0.0000,2013/1/3 0:00:00
510724,684,0,0.0000,2013/1/3 0:00:00
510725,941,0,0.0000,2013/1/3 0:00:00
510726,1613,21,1.3019,2013/1/3 0:00:00
510727,3623,194,5.3547,2013/1/3 0:00:00
510781,1719,0,0.0000,2013/1/3 0:00:00
510802,1012,0,0.0000,2013/1/3 0:00:00
510811,722,0,0.0000,2013/1/3 0:00:00
510812,909,0,0.0000,2013/1/3 0:00:00
510821,1906,0,0.0000,2013/1/3 0:00:00
510822,1667,1,0.0600,2013/1/3 0:00:00
510823,1794,0,0.0000,2013/1/3 0:00:00
510824,1367,0,0.0000,2013/1/3 0:00:00
510903,526,0,0.0000,2013/1/3 0:00:00
510904,754,0,0.0000,2013/1/3 0:00:00
510921,775,0,0.0000,2013/1/3 0:00:00
510922,901,0,0.0000,2013/1/3 0:00:00
510923,533,0,0.0000,2013/1/3 0:00:00
511002,153,0,0.0000,2013/1/3 0:00:00
511011,993,0,0.0000,2013/1/3 0:00:00
511024,1032,0,0.0000,2013/1/3 0:00:00
511025,1090,0,0.0000,2013/1/3 0:00:00
511028,565,0,0.0000,2013/1/3 0:00:00
511102,672,0,0.0000,2013/1/3 0:00:00
511111,418,0,0.0000,2013/1/3 0:00:00
511112,190,0,0.0000,2013/1/3 0:00:00
511113,293,0,0.0000,2013/1/3 0:00:00
511123,586,0,0.0000,2013/1/3 0:00:00
511124,577,0,0.0000,2013/1/3 0:00:00
511126,425,0,0.0000,2013/1/3 0:00:00
511129,942,0,0.0000,2013/1/3 0:00:00
511132,1466,0,0.0000,2013/1/3 0:00:00
511133,1131,0,0.0000,2013/1/3 0:00:00
511181,781,0,0.0000,2013/1/3 0:00:00
511302,480,0,0.0000,2013/1/3 0:00:00
511303,391,0,0.0000,2013/1/3 0:00:00
511304,760,0,0.0000,2013/1/3 0:00:00
511321,1327,0,0.0000,2013/1/3 0:00:00
511322,842,0,0.0000,2013/1/3 0:00:00
511323,807,0,0.0000,2013/1/3 0:00:00
511324,1070,0,0.0000,2013/1/3 0:00:00
511325,776,0,0.0000,2013/1/3 0:00:00
511381,1212,0,0.0000,2013/1/3 0:00:00
511402,746,0,0.0000,2013/1/3 0:00:00
511421,1393,0,0.0000,2013/1/3 0:00:00
511422,359,0,0.0000,2013/1/3 0:00:00
511423,1312,0,0.0000,2013/1/3 0:00:00
511424,290,0,0.0000,2013/1/3 0:00:00
511425,329,0,0.0000,2013/1/3 0:00:00
511502,706,0,0.0000,2013/1/3 0:00:00
511503,404,0,0.0000,2013/1/3 0:00:00
511521,1989,0,0.0000,2013/1/3 0:00:00
511523,429,0,0.0000,2013/1/3 0:00:00
511524,519,0,0.0000,2013/1/3 0:00:00
511525,714,0,0.0000,2013/1/3 0:00:00
511526,816,0,0.0000,2013/1/3 0:00:00
511527,736,0,0.0000,2013/1/3 0:00:00
511528,710,0,0.0000,2013/1/3 0:00:00
511529,1009,0,0.0000,2013/1/3 0:00:00
511602,1098,0,0.0000,2013/1/3 0:00:00
511621,969,0,0.0000,2013/1/3 0:00:00
511622,869,0,0.0000,2013/1/3 0:00:00
511623,1443,0,0.0000,2013/1/3 0:00:00
511681,301,0,0.0000,2013/1/3 0:00:00
511702,406,0,0.0000,2013/1/3 0:00:00
511721,1719,0,0.0000,2013/1/3 0:00:00
511722,2929,0,0.0000,2013/1/3 0:00:00
511723,751,0,0.0000,2013/1/3 0:00:00
511724,1394,0,0.0000,2013/1/3 0:00:00
511725,1176,0,0.0000,2013/1/3 0:00:00
511781,2548,0,0.0000,2013/1/3 0:00:00
511802,526,0,0.0000,2013/1/3 0:00:00
511821,352,0,0.0000,2013/1/3 0:00:00
511822,1083,4,0.3693,2013/1/3 0:00:00
511823,1338,0,0.0000,2013/1/3 0:00:00
511824,1839,43,2.3382,2013/1/3 0:00:00
511825,1508,23,1.5252,2013/1/3 0:00:00
511826,783,3,0.3831,2013/1/3 0:00:00
511827,1915,117,6.1097,2013/1/3 0:00:00
511902,1703,0,0.0000,2013/1/3 0:00:00
511921,2618,0,0.0000,2013/1/3 0:00:00
511922,1957,4,0.2044,2013/1/3 0:00:00
511923,1323,0,0.0000,2013/1/3 0:00:00
512002,1169,0,0.0000,2013/1/3 0:00:00
512021,1762,0,0.0000,2013/1/3 0:00:00
512022,845,0,0.0000,2013/1/3 0:00:00
512081,1401,0,0.0000,2013/1/3 0:00:00
513221,2457,215,8.7505,2013/1/3 0:00:00
513222,2534,345,13.6148,2013/1/3 0:00:00
513223,2633,227,8.6213,2013/1/3 0:00:00
513224,5313,434,8.1686,2013/1/3 0:00:00
513225,3239,13,0.4014,2013/1/3 0:00:00
513226,3280,21,0.6402,2013/1/3 0:00:00
513227,3539,183,5.1710,2013/1/3 0:00:00
513228,2801,607,21.6708,2013/1/3 0:00:00
513229,4204,509,12.1075,2013/1/3 0:00:00
513230,3975,420,10.5660,2013/1/3 0:00:00
513231,6195,27,0.4358,2013/1/3 0:00:00
513232,6296,53,0.8418,2013/1/3 0:00:00
513233,5022,358,7.1286,2013/1/3 0:00:00
513321,7120,31,0.4354,2013/1/3 0:00:00
513322,1535,165,10.7492,2013/1/3 0:00:00
513323,2877,13,0.4519,2013/1/3 0:00:00
513324,4063,23,0.5661,2013/1/3 0:00:00
513325,4453,0,0.0000,2013/1/3 0:00:00
513326,4283,4,0.0934,2013/1/3 0:00:00
513327,2810,10,0.3559,2013/1/3 0:00:00
513328,4023,232,5.7668,2013/1/3 0:00:00
513329,5645,226,4.0035,2013/1/3 0:00:00
513330,7268,690,9.4937,2013/1/3 0:00:00
513331,6845,35,0.5113,2013/1/3 0:00:00
513332,13387,7303,54.5529,2013/1/3 0:00:00
